basis_of_estimate,date,product,product_category,sector,CO2,CO2_3m_mean,CO2_12m_mean,YoY_change_percent_1m,YoY_change_percent_3m_mean,YoY_change_absolute_1m,YoY_change_absolute_3m_mean,include_in_totals,unit
adjusted to NBS numbers,2015-10-31,Natural Gas,Gas,Total,30.942004927887798,30.01916251080818,31.270541519127253,0.02932589287076115,0.016597985060061937,0.8815496899539603,0.49012256387713293,TRUE,MtCO2/month
adjusted to NBS numbers,2015-11-30,Natural Gas,Gas,Total,32.548987950589904,30.70099616949358,31.49722181105435,0.09119244735627952,0.041726620808706816,2.7201635031251357,1.229736093927908,TRUE,MtCO2/month
adjusted to NBS numbers,2015-12-31,Natural Gas,Gas,Total,38.755263214686316,34.08208536438801,31.655203173212527,0.05143252136544185,0.05682232171816115,1.8957763458981702,1.832496512992421,TRUE,MtCO2/month
adjusted to NBS numbers,2016-01-31,Natural Gas,Gas,Total,38.158285817493216,36.48751232758981,31.8269925626973,0.05710954774904864,0.06496477537898748,2.0614726738172493,2.225804174280185,TRUE,MtCO2/month
adjusted to NBS numbers,2016-02-29,Natural Gas,Gas,Total,36.95468170572989,37.956076912636476,32.17086186199699,0.12569757989688624,0.07641645780633888,4.126431591596273,2.694560203770564,TRUE,MtCO2/month
adjusted to NBS numbers,2016-03-31,Natural Gas,Gas,Total,35.534875734605066,36.88261441927606,32.483637883575234,0.11809715597574999,0.09871462133929176,3.7533122589389443,3.313738841450821,TRUE,MtCO2/month
adjusted to NBS numbers,2016-04-30,Natural Gas,Gas,Total,32.914802151866994,35.13478653073398,32.792201901509074,0.12675489228975345,0.12345218487063647,3.702768215206074,3.860837355247096,TRUE,MtCO2/month
adjusted to NBS numbers,2016-05-31,Natural Gas,Gas,Total,30.382265678704748,32.94398118839227,32.948106804563466,0.06561790679137336,0.10420578590544438,1.8708588366526975,3.1089797702659077,TRUE,MtCO2/month
adjusted to NBS numbers,2016-06-30,Natural Gas,Gas,Total,30.900422342045637,31.39916339087246,33.064144927665275,0.04718920751060085,0.07985752926585565,1.392457477221697,2.3220281763601562,TRUE,MtCO2/month
adjusted to NBS numbers,2016-07-31,Natural Gas,Gas,Total,29.81589362293074,30.36619388122704,33.001913812589756,-0.024434169335172173,0.028409178311943784,-0.7467733809062302,0.8388476443227191,TRUE,MtCO2/month
adjusted to NBS numbers,2016-08-31,Natural Gas,Gas,Total,29.726708480992006,30.147674815322794,32.93718227146128,-0.025465235964340915,-0.0014473714886831246,-0.7767784935417019,-0.043698132408746204,TRUE,MtCO2/month
adjusted to NBS numbers,2016-09-30,Natural Gas,Gas,Total,34.931050270838654,31.4912174582538,33.46377015819758,0.22085333447378774,0.05347459539843036,6.319054640835617,1.5985009221292295,TRUE,MtCO2/month
adjusted to NBS numbers,2016-10-31,Natural Gas,Gas,Total,31.10947098230652,31.92240991137906,33.477725662732475,0.005412256083890288,0.06340108255470578,0.1674660544187212,1.90324740057088,TRUE,MtCO2/month
adjusted to NBS numbers,2016-11-30,Natural Gas,Gas,Total,36.126052805114426,34.055524686086535,33.77581440060952,0.10989788253799437,0.10926448438589187,3.5770648545245223,3.354528516592957,TRUE,MtCO2/month
adjusted to NBS numbers,2016-12-31,Natural Gas,Gas,Total,41.82904078099887,36.35485485613994,34.03196253113556,0.07931251941923967,0.06668516516676304,3.0737775663125504,2.27276949175193,TRUE,MtCO2/month
adjusted to NBS numbers,2017-01-31,Natural Gas,Gas,Total,39.95916064219608,39.304751409436456,34.18203543319414,0.04719485653302802,0.07721104844180915,1.8008748247028663,2.817239081846644,TRUE,MtCO2/month
adjusted to NBS numbers,2017-02-28,Natural Gas,Gas,Total,37.51531167007976,39.76783769775824,34.22875459688996,0.015170742608857202,0.04773308867752313,0.5606299643498716,1.8117607851217628,TRUE,MtCO2/month
adjusted to NBS numbers,2017-03-31,Natural Gas,Gas,Total,37.93204591782484,38.46883941003356,34.42851877882494,0.06745964728069453,0.04300739022254585,2.397170183219771,1.5862249907575006,TRUE,MtCO2/month
adjusted to NBS numbers,2017-04-30,Natural Gas,Gas,Total,37.28428711264285,37.57721490018248,34.79264252555626,0.1327513664100215,0.0695159587012717,4.369484960775857,2.4424283694485,TRUE,MtCO2/month
adjusted to NBS numbers,2017-05-31,Natural Gas,Gas,Total,37.71168254390114,37.642671858122945,35.40342726432263,0.24123997014263687,0.14262668020786284,7.329416865196393,4.698690669730674,TRUE,MtCO2/month
adjusted to NBS numbers,2017-06-30,Natural Gas,Gas,Total,36.676947930617125,37.22430586238704,35.884804396703586,0.186940020580608,0.18551903434496975,5.776525588571488,5.825142471514582,TRUE,MtCO2/month
adjusted to NBS numbers,2017-07-31,Natural Gas,Gas,Total,38.09647193868738,37.49503413773522,36.5748525896833,0.2777236335921265,0.23476239018928746,8.280578315756639,7.128840256508177,TRUE,MtCO2/month
adjusted to NBS numbers,2017-08-31,Natural Gas,Gas,Total,38.44908429502997,37.74083472144483,37.30171724085314,0.29341882299600264,0.25186552371404614,8.722375814037964,7.5931599061220325,TRUE,MtCO2/month
adjusted to NBS numbers,2017-09-30,Natural Gas,Gas,Total,37.121486390174326,37.88901420796389,37.48425358413111,0.06270742226048398,0.20316130229614981,2.190436119335672,6.397796749710089,TRUE,MtCO2/month
adjusted to NBS numbers,2017-10-31,Natural Gas,Gas,Total,39.58089178977636,38.38382082499355,38.190205318086925,0.2723100245673722,0.2024098722982457,8.47142080746984,6.46141091361449,TRUE,MtCO2/month
adjusted to NBS numbers,2017-11-30,Natural Gas,Gas,Total,42.22173079700699,39.641369658985894,38.69817848407797,0.16873357365600672,0.16402169763608043,6.095677991892565,5.585844972899359,TRUE,MtCO2/month
adjusted to NBS numbers,2017-12-31,Natural Gas,Gas,Total,47.523802436555336,43.1088083411129,39.17274195537435,0.13614373050943485,0.18577858477771625,5.694761655556469,6.7539534849729606,TRUE,MtCO2/month
adjusted to NBS numbers,2018-01-31,Natural Gas,Gas,Total,46.05287325773806,45.26613549710013,39.68055134000284,0.15249851392291602,0.1516708253809853,6.093712615541975,5.961384087663674,TRUE,MtCO2/month
adjusted to NBS numbers,2018-02-28,Natural Gas,Gas,Total,43.6610690007188,45.745914898337396,40.192697784222766,0.16381997262042125,0.15032442160958004,6.145757330639036,5.978077200579158,TRUE,MtCO2/month
adjusted to NBS numbers,2018-03-31,Natural Gas,Gas,Total,41.90346563078515,43.872469296414,40.523649426969456,0.10469827336927495,0.14046771280994386,3.971419712960312,5.403629886380443,TRUE,MtCO2/month
adjusted to NBS numbers,2018-04-30,Natural Gas,Gas,Total,43.171751790903464,42.9120954741358,41.01427148349117,0.15790739569388768,0.1419711542785842,5.8874646782606135,5.3348805739533205,TRUE,MtCO2/month
adjusted to NBS numbers,2018-05-31,Natural Gas,Gas,Total,44.090305441053,43.055174287580535,41.54582339158716,0.1691418273296701,0.14378635102889548,6.378622897151857,5.412502429457589,TRUE,MtCO2/month
adjusted to NBS numbers,2018-06-30,Natural Gas,Gas,Total,43.11488894589423,43.458982059283564,42.082318476193585,0.17553099094984548,0.1674893877120296,6.437941015277104,6.2346761968965225,TRUE,MtCO2/month
adjusted to NBS numbers,2018-07-31,Natural Gas,Gas,Total,44.753544724420834,43.98624637045602,42.637074541671375,0.1747425009971364,0.17312191819524214,6.657072785733455,6.491212232720805,TRUE,MtCO2/month
adjusted to NBS numbers,2018-08-31,Natural Gas,Gas,Total,46.68871201057284,44.8523818936293,43.323710184633285,0.21429971263601577,0.18843110452306977,8.239627715542873,7.111547172184473,TRUE,MtCO2/month
adjusted to NBS numbers,2018-09-30,Natural Gas,Gas,Total,43.96222433946826,45.134827024820645,43.893771680407774,0.18427974239481437,0.19123782891489838,6.840737949293931,7.2458128168567555,TRUE,MtCO2/month
adjusted to NBS numbers,2018-10-31,Natural Gas,Gas,Total,45.25781468507559,45.30291701170556,44.36684858834938,0.14342584612420395,0.18026074627272792,5.676922895299228,6.919096186712011,TRUE,MtCO2/month
adjusted to NBS numbers,2018-11-30,Natural Gas,Gas,Total,51.977496128680336,47.065845051074724,45.17982903265549,0.2310602892756095,0.18729109150258272,9.755765331673345,7.42447539208883,TRUE,MtCO2/month
adjusted to NBS numbers,2018-12-31,Natural Gas,Gas,Total,57.81086097388096,51.68205726254563,46.03708391076596,0.21646118386799817,0.19887464421642154,10.287058537325628,8.573248921432729,TRUE,MtCO2/month
adjusted to NBS numbers,2019-01-31,Natural Gas,Gas,Total,54.526197602896666,54.771518235152655,46.74319427286251,0.18399122021631675,0.2099888279321187,8.473324345158609,9.505382738052525,TRUE,MtCO2/month
adjusted to NBS numbers,2019-02-28,Natural Gas,Gas,Total,48.397933444551754,53.57833067377646,47.13793297651526,0.10849171933364654,0.17121563297718034,4.736864443832957,7.832415775439067,TRUE,MtCO2/month
adjusted to NBS numbers,2019-03-31,Natural Gas,Gas,Total,48.547185566893724,50.49043887144738,47.691576304524304,0.15854822115781375,0.15084561414404618,6.643719936108575,6.617969575033378,TRUE,MtCO2/month
adjusted to NBS numbers,2019-04-30,Natural Gas,Gas,Total,48.08939668836679,48.34483856660409,48.10138004597958,0.11390885691368924,0.12660167331475902,4.917644897463326,5.432743092468286,TRUE,MtCO2/month
adjusted to NBS numbers,2019-05-31,Natural Gas,Gas,Total,48.5433212570539,48.39330117077147,48.47246469731299,0.100997617763261,0.1239833997079125,4.4530158160008995,5.338126883190938,TRUE,MtCO2/month
adjusted to NBS numbers,2019-06-30,Natural Gas,Gas,Total,47.42090070810228,48.01787288450765,48.83129901083033,0.09987296424703196,0.10490100341064568,4.306011762208051,4.55889082522409,TRUE,MtCO2/month
adjusted to NBS numbers,2019-07-31,Natural Gas,Gas,Total,48.322654724464336,48.09562556320684,49.12872484416729,0.0797503308848726,0.09342418441758515,3.5691100000435014,4.109379192750815,TRUE,MtCO2/month
adjusted to NBS numbers,2019-08-31,Natural Gas,Gas,Total,49.414213607646566,48.385923013404394,49.35584997725676,0.058376028802347824,0.07878157124754592,2.7255015970737233,3.5335411197750943,TRUE,MtCO2/month
adjusted to NBS numbers,2019-09-30,Natural Gas,Gas,Total,48.631731108161844,48.789533146757584,49.74497554131456,0.10621634457429874,0.08097308359965871,4.669506768693587,3.6547061219369397,TRUE,MtCO2/month
adjusted to NBS numbers,2019-10-31,Natural Gas,Gas,Total,45.95610121600551,48.000681977271306,49.80316608555872,0.015429081934002165,0.059549475917161976,0.69828653092992,2.697764965565746,TRUE,MtCO2/month
adjusted to NBS numbers,2019-11-30,Natural Gas,Gas,Total,55.06180996715162,49.883214097106325,50.060192238764664,0.05933940778592839,0.05986016065310751,3.0843138384712816,2.817369046031601,TRUE,MtCO2/month
adjusted to NBS numbers,2019-12-31,Natural Gas,Gas,Total,57.097683087882935,52.705198090346684,50.000760748264824,-0.012336399665804021,0.01979682857057119,-0.7131778859980287,1.0231408278010576,TRUE,MtCO2/month
adjusted to NBS numbers,2020-01-31,Natural Gas,Gas,Total,55.68500093365974,55.948164662898094,50.097327692495085,0.021252230702063724,0.021482815624969565,1.158803330763071,1.176646427745439,TRUE,MtCO2/month
adjusted to NBS numbers,2020-02-29,Natural Gas,Gas,Total,55.68500093365974,56.15589498506747,50.70458331658742,0.15056567440956092,0.04810833556918892,7.287067489107983,2.577564311291006,TRUE,MtCO2/month
adjusted to NBS numbers,2020-03-31,Natural Gas,Gas,Total,52.57167639821062,54.64722608851003,51.03995755253049,0.08289854055023449,0.08232820529934703,4.024490831316896,4.15678721706265,TRUE,MtCO2/month
adjusted to NBS numbers,2020-04-30,Natural Gas,Gas,Total,53.1710508634269,53.80924273176575,51.4634287337855,0.10567099038465178,0.11302973238049852,5.081654175060109,5.46440416516166,TRUE,MtCO2/month
adjusted to NBS numbers,2020-05-31,Natural Gas,Gas,Total,50.11088440684943,51.95120388949565,51.59405899626846,0.03229204572745936,0.07352056240529992,1.5675631497955322,3.557902718724179,TRUE,MtCO2/month
adjusted to NBS numbers,2020-06-30,Natural Gas,Gas,Total,53.254955343155046,52.17896353781046,52.08023021585619,0.12302707346206021,0.08665712167865158,5.834054635052766,4.161090653302807,TRUE,MtCO2/month
adjusted to NBS numbers,2020-07-31,Natural Gas,Gas,Total,48.621192061453826,50.66234393715277,52.10510832727198,0.006177999505444065,0.053366981796977964,0.29853733698949014,2.566718373945932,TRUE,MtCO2/month
adjusted to NBS numbers,2020-08-31,Natural Gas,Gas,Total,54.110203752639016,51.995450385749294,52.49644083935468,0.09503318584160914,0.07459870862326934,4.69599014499245,3.6095273723448997,TRUE,MtCO2/month
adjusted to NBS numbers,2020-09-30,Natural Gas,Gas,Total,52.93404257891779,51.888479464336875,52.854966795251016,0.08846716686245815,0.0635166216544385,4.302311470755946,3.0989463175792906,TRUE,MtCO2/month
adjusted to NBS numbers,2020-10-31,Natural Gas,Gas,Total,53.2793259463483,53.441190759301705,53.46523552277958,0.1593526112217778,0.1133423226071355,7.323224730342794,5.440508782030399,TRUE,MtCO2/month
adjusted to NBS numbers,2020-11-30,Natural Gas,Gas,Total,58.80004511804533,55.00447121443714,53.77675511868739,0.06789161404472255,0.10266493869784332,3.738235150893715,5.1212571173308135,TRUE,MtCO2/month
adjusted to NBS numbers,2020-12-31,Natural Gas,Gas,Total,68.00229557258062,60.02722221232475,54.68547282574553,0.19098169829262002,0.13892413627640177,10.904612484697687,7.3220241219780675,TRUE,MtCO2/month
adjusted to NBS numbers,2021-01-31,Natural Gas,Gas,Total,62.79430399863945,63.19888156308847,55.277914747827175,0.12766998196604806,0.12959704654974447,7.109303064979713,7.250716900190376,TRUE,MtCO2/month
adjusted to NBS numbers,2021-02-28,Natural Gas,Gas,Total,62.79430399863945,64.53030118995318,55.870356669908816,0.12766998196604806,0.14912782009996572,7.109303064979713,8.374406204885709,TRUE,MtCO2/month
adjusted to NBS numbers,2021-03-31,Natural Gas,Gas,Total,60.49274503909472,62.02711767879121,56.53044572331582,0.15067179103981765,0.13504604201370163,7.921068640884101,7.379891590281176,TRUE,MtCO2/month
adjusted to NBS numbers,2021-04-30,Natural Gas,Gas,Total,60.98395586356827,61.423668300434144,57.181521139994274,0.14693907442621912,0.1415077630180679,7.81290500014137,7.614425568668395,TRUE,MtCO2/month
adjusted to NBS numbers,2021-05-31,Natural Gas,Gas,Total,61.97348747488576,61.15006279251625,58.17007139566397,0.23672707453582453,0.1770672903478292,11.862603068036329,9.1988589030206,TRUE,MtCO2/month
adjusted to NBS numbers,2021-06-30,Natural Gas,Gas,Total,61.72275647571918,61.560066604724405,58.87572149004431,0.15900494288279443,0.1797870718554253,8.467801132564134,9.381103066913944,TRUE,MtCO2/month
adjusted to NBS numbers,2021-07-31,Natural Gas,Gas,Total,55.08102030371766,59.592421418107534,59.414040510232965,0.13286034275134706,0.17626656776939953,6.459828242263832,8.930077480954765,TRUE,MtCO2/month
adjusted to NBS numbers,2021-08-31,Natural Gas,Gas,Total,58.350792159645515,58.38485631302745,59.767422877483504,0.07836947771241176,0.12288394234256583,4.2405884070064985,6.389405927278155,TRUE,MtCO2/month
adjusted to NBS numbers,2021-09-30,Natural Gas,Gas,Total,59.1615265069943,57.531112990119155,60.28637987148988,0.1176461049388422,0.1087454013691127,6.227483928076509,5.64263352578228,TRUE,MtCO2/month
adjusted to NBS numbers,2021-10-31,Natural Gas,Gas,Total,58.13795956785519,58.550092744831666,60.69126600661545,0.09119172465506575,0.09559858066300153,4.85863362150689,5.108901985529961,TRUE,MtCO2/month
adjusted to NBS numbers,2021-11-30,Natural Gas,Gas,Total,64.17249082913312,60.49065896799421,61.13896981587277,0.09136805423026839,0.0997407598405764,5.372445711087792,5.4861877535570684,TRUE,MtCO2/month
adjusted to NBS numbers,2021-12-31,Natural Gas,Gas,Total,69.82301496319307,64.0444884533938,61.29069643175714,0.02677438129524834,0.06692407366210307,1.820719390612453,4.017266241069045,TRUE,MtCO2/month
adjusted to NBS numbers,2022-01-31,Natural Gas,Gas,Total,67.973982400512,67.32316273094607,61.722336298579854,0.08248643701799407,0.06525876828596289,5.17967840187255,4.124281167857596,TRUE,MtCO2/month
adjusted to NBS numbers,2022-02-28,Natural Gas,Gas,Total,60.523628705280004,66.10687535632836,61.53311335746657,-0.036160529678116116,0.024431532742026585,-2.270675293359446,1.576574166375181,TRUE,MtCO2/month
adjusted to NBS numbers,2022-03-31,Natural Gas,Gas,Total,60.98182461849599,63.159811908095996,61.57386998908334,0.008084929508244132,0.01826127461170235,0.48907957940127034,1.1326942293047892,TRUE,MtCO2/month
adjusted to NBS numbers,2022-04-30,Natural Gas,Gas,Total,57.248995746816,59.584816356863996,61.26262331268732,-0.061244962939236425,-0.02993718861882355,-3.7349601167522692,-1.8388519435701483,TRUE,MtCO2/month
adjusted to NBS numbers,2022-05-31,Natural Gas,Gas,Total,59.99102476646399,59.407281710591995,61.0974180869855,-0.031988884105080384,-0.028500070193509974,-1.982462708421771,-1.7427810819242566,TRUE,MtCO2/month
adjusted to NBS numbers,2022-06-30,Natural Gas,Gas,Total,59.050987197228466,58.76366923683615,60.874770647111276,-0.04328661633155917,-0.0454255091347423,-2.6717692784907143,-2.796397367888254,TRUE,MtCO2/month
adjusted to NBS numbers,2022-07-31,Natural Gas,Gas,Total,56.59772478382754,58.546578915839994,61.001162687120434,0.027535882083279173,-0.017549924594098654,1.5167044801098797,-1.04584250226754,TRUE,MtCO2/month
adjusted to NBS numbers,2022-08-31,Natural Gas,Gas,Total,58.03560563097598,57.894772537344,60.97489714306464,-0.005401580972666076,-0.008394022125461698,-0.31518652866953545,-0.49008377568345196,TRUE,MtCO2/month
adjusted to NBS numbers,2022-09-30,Natural Gas,Gas,Total,60.473469542400025,58.36893331906785,61.08422572934845,0.022175611632512915,0.014562908405623798,1.3119430354057258,0.8378203289486947,TRUE,MtCO2/month
adjusted to NBS numbers,2022-10-31,Natural Gas,Gas,Total,57.26522849587198,58.591434556416,61.01149814001651,-0.015011381177982508,7.060930161888468e-4,-0.8727310719832104,0.04134181158433137,TRUE,MtCO2/month
adjusted to NBS numbers,2022-11-30,Natural Gas,Gas,Total,65.66359839436798,61.13409881088,61.135757103786084,0.023235930941267524,0.010637011628956472,1.4911075652348558,0.6434398428857904,TRUE,MtCO2/month
adjusted to NBS numbers,2022-12-31,Natural Gas,Gas,Total,68.71583670681603,63.881554532352,61.043492249088,-0.01585692420988527,-0.0025440740487819857,-1.1071782563770398,-0.16293392104179816,TRUE,MtCO2/month
adjusted to NBS numbers,2023-01-31,Natural Gas,Gas,Total,64.12485776256,66.16809762124801,60.722731862592,-0.05662644002925166,-0.017157023865830845,-3.849124637952002,-1.1550651096980573,TRUE,MtCO2/month
adjusted to NBS numbers,2023-02-28,Natural Gas,Gas,Total,64.12485776256,65.65518407731201,61.022834284032,0.059501208607570355,-0.00683274283622759,3.601229057279994,-0.45169127901634454,TRUE,MtCO2/month
adjusted to NBS numbers,2023-03-31,Natural Gas,Gas,Total,63.37607980953601,63.875265111552004,61.222355549952,0.039261783425119656,0.011327665201047,2.394255191040017,0.7154532034560077,TRUE,MtCO2/month
adjusted to NBS numbers,2023-04-30,Natural Gas,Gas,Total,61.801829296127984,63.100922289408,61.601758345728,0.0795268718677078,0.05901009934284973,4.552833549311984,3.5161059325440007,TRUE,MtCO2/month
adjusted to NBS numbers,2023-05-31,Natural Gas,Gas,Total,66.82256722022402,64.000158775296,62.171053550208,0.11387607530216726,0.07731168524220022,6.831542453760029,4.592877064704005,TRUE,MtCO2/month
adjusted to NBS numbers,2023-06-30,Natural Gas,Gas,Total,64.617198345216,64.413864953856,62.63490447920696,0.0942611023486628,0.09615117283176766,5.566211147987531,5.650195717019855,TRUE,MtCO2/month
adjusted to NBS numbers,2023-07-31,Natural Gas,Gas,Total,64.97237106892801,65.470712211456,63.332791669632,0.14796789653801556,0.11826708620446236,8.374646285100475,6.924133295616009,TRUE,MtCO2/month
adjusted to NBS numbers,2023-08-31,Natural Gas,Gas,Total,65.716040374272,65.101869929472,63.972827898240006,0.13234004642137576,0.12448615092976123,7.6804347432960185,7.207097392128006,TRUE,MtCO2/month
adjusted to NBS numbers,2023-09-30,Natural Gas,Gas,Total,63.82429104844797,64.83756749721599,64.252063023744,0.055409777732342125,0.11082323781365,3.350821506047943,6.468634178148136,TRUE,MtCO2/month
adjusted to NBS numbers,2023-10-31,Natural Gas,Gas,Total,62.246149383167975,63.92882693529598,64.667139764352,0.086979848297559,0.09109509639571578,4.980920887295994,5.337392378879983,TRUE,MtCO2/month
adjusted to NBS numbers,2023-11-30,Natural Gas,Gas,Total,69.56803582156803,65.212825417728,64.992509549952,0.059461216300551456,0.06671770233279561,3.904437427200051,4.078726606848001,TRUE,MtCO2/month
adjusted to NBS numbers,2023-12-31,Natural Gas,Gas,Total,74.49137546803203,68.76852022425601,65.47380444672,0.0840496025080506,0.07650041905960614,5.775538761215998,4.88696569190401,TRUE,MtCO2/month
adjusted to NBS numbers,2024-01-31,Natural Gas,Gas,Total,72.58308278003045,72.21416468987684,66.1786565315092,0.13190243709840832,0.09137435238409064,8.458225017470454,6.04606706862883,TRUE,MtCO2/month
adjusted to NBS numbers,2024-02-29,Natural Gas,Gas,Total,70.14898089652092,72.40781304819447,66.68066679267261,0.09394364906456265,0.10284989777701203,6.024123133960927,6.752628970882455,TRUE,MtCO2/month
adjusted to NBS numbers,2024-03-31,Natural Gas,Gas,Total,71.73723338687222,71.48976568780786,67.37742959078396,0.1319291695299547,0.11920890759447911,8.36115357733621,7.614500576255857,TRUE,MtCO2/month
adjusted to NBS numbers,2024-04-30,Natural Gas,Gas,Total,67.39380745574402,69.76000724637906,67.84342777075197,0.09048240518612594,0.10553070724433522,5.5919781596160405,6.659084956971064,TRUE,MtCO2/month
